,Day,Major depressive disorder: (Israel),Anxiety: (Israel),Loneliness: (Israel),Sadness: (Israel),Panic attack: (Israel),Suicide: (Israel),Post-traumatic stress disorder: (Israel),Psychological trauma: (Israel),Bipolar disorder: (Israel),Psychologist: (Israel),Psychiatrist: (Israel),Clonazepam: (Israel),Escitalopram: (Israel),Antidepressant: (Israel),average_info_search_rate,average_help_search_rate,average_total_search_rate,multiplier,month,season,is_weekend,is_jewish_holiday,is_national_memorial_day,is_quarantine,is_after_oct_7
169,2020-12-17,43.54838709677419,36.774193548387096,0.0,52.25806451612903,0.0,29.032258064516128,0.0,0.0,0.0,60.0,31.935483870967744,0.0,0.0,0.0,17.956989247311824,18.387096774193548,18.110599078341014,0.967741935483871,12,winter,False,False,False,False,False
170,2020-12-18,50.322580645161295,48.38709677419355,0.0,45.483870967741936,0.0,30.967741935483872,20.322580645161292,0.0,0.0,62.903225806451616,0.0,0.0,0.0,0.0,21.72043010752688,12.580645161290324,18.45622119815668,0.967741935483871,12,winter,True,False,False,False,False
171,2020-12-19,43.54838709677419,49.35483870967742,29.032258064516128,31.935483870967744,0.0,22.258064516129032,0.0,0.0,0.0,43.54838709677419,0.0,35.806451612903224,0.0,0.0,19.56989247311828,15.870967741935482,18.24884792626728,0.967741935483871,12,winter,True,False,False,False,False
172,2020-12-20,33.87096774193549,51.29032258064516,31.935483870967744,54.193548387096776,0.0,27.096774193548388,0.0,0.0,0.0,59.03225806451613,32.903225806451616,0.0,30.967741935483872,0.0,22.043010752688172,24.580645161290324,22.949308755760367,0.967741935483871,12,winter,False,False,False,False,False
173,2020-12-21,36.774193548387096,58.064516129032256,0.0,45.483870967741936,0.0,37.74193548387097,0.0,0.0,0.0,59.03225806451613,31.935483870967744,28.06451612903226,30.967741935483872,0.0,19.78494623655914,30.0,23.4331797235023,0.967741935483871,12,winter,False,False,False,False,False
174,2020-12-22,34.83870967741936,54.193548387096776,0.0,35.806451612903224,0.0,38.70967741935484,0.0,0.0,0.0,45.483870967741936,0.0,30.0,0.0,0.0,18.172043010752688,15.096774193548388,17.07373271889401,0.967741935483871,12,winter,False,False,False,False,False
175,2020-12-23,41.612903225806456,46.45161290322581,0.0,38.70967741935484,0.0,32.903225806451616,0.0,0.0,0.0,56.12903225806452,0.0,0.0,26.129032258064516,0.0,17.741935483870968,16.451612903225808,17.28110599078341,0.967741935483871,12,winter,False,False,False,False,False
176,2020-12-24,54.193548387096776,64.83870967741936,0.0,45.483870967741936,0.0,30.967741935483872,0.0,15.483870967741936,17.41935483870968,49.35483870967742,30.0,0.0,0.0,0.0,25.376344086021504,15.870967741935484,21.981566820276498,0.967741935483871,12,winter,False,False,False,False,False
177,2020-12-25,0.0,53.225806451612904,0.0,46.45161290322581,0.0,32.903225806451616,0.0,21.29032258064516,21.29032258064516,55.16129032258065,0.0,0.0,38.70967741935484,0.0,19.462365591397848,18.774193548387096,19.21658986175115,0.967741935483871,12,winter,True,False,False,False,False
178,2020-12-26,50.322580645161295,70.64516129032258,0.0,46.45161290322581,0.0,34.83870967741936,0.0,0.0,0.0,58.064516129032256,0.0,0.0,0.0,0.0,22.473118279569896,11.612903225806452,18.594470046082954,0.967741935483871,12,winter,True,False,False,False,False
179,2020-12-27,35.806451612903224,55.16129032258065,0.0,29.032258064516128,0.0,31.935483870967744,0.0,0.0,0.0,58.064516129032256,30.967741935483872,26.129032258064516,0.0,0.0,16.881720430107528,23.032258064516128,19.078341013824886,0.967741935483871,12,winter,False,False,False,True,False
180,2020-12-28,35.806451612903224,56.12903225806452,0.0,56.12903225806452,0.0,29.032258064516128,0.0,0.0,17.41935483870968,62.903225806451616,0.0,0.0,26.129032258064516,0.0,21.61290322580645,17.806451612903224,20.253456221198153,0.967741935483871,12,winter,False,False,False,True,False
181,2020-12-29,36.774193548387096,42.58064516129032,0.0,53.225806451612904,0.0,43.54838709677419,15.483870967741936,17.41935483870968,15.483870967741936,68.70967741935485,38.70967741935484,0.0,0.0,0.0,24.94623655913979,21.48387096774194,23.70967741935484,0.967741935483871,12,winter,False,False,False,True,False
182,2020-12-30,51.29032258064516,55.16129032258065,0.0,33.87096774193549,0.0,48.38709677419355,0.0,0.0,0.0,47.41935483870968,0.0,0.0,25.161290322580648,0.0,20.96774193548387,14.516129032258068,18.663594470046085,0.967741935483871,12,winter,False,False,False,True,False
183,2020-12-31,47.41935483870968,34.83870967741936,0.0,55.16129032258065,0.0,28.06451612903226,17.41935483870968,0.0,0.0,49.35483870967742,24.193548387096776,0.0,24.193548387096776,0.0,20.322580645161295,19.548387096774196,20.046082949308758,0.967741935483871,12,winter,False,False,False,True,False
184,2021-01-01,40.645161290322584,46.45161290322581,0.0,0.0,0.0,22.258064516129032,0.0,0.0,0.0,46.45161290322581,0.0,0.0,0.0,0.0,12.1505376344086,9.290322580645162,11.129032258064516,0.967741935483871,1,winter,True,False,False,True,False
185,2021-01-02,42.58064516129032,71.61290322580645,0.0,37.74193548387097,0.0,24.193548387096776,0.0,0.0,0.0,58.064516129032256,0.0,0.0,0.0,0.0,19.56989247311828,11.612903225806452,16.72811059907834,0.967741935483871,1,winter,True,False,False,True,False
186,2021-01-03,53.225806451612904,70.64516129032258,0.0,34.83870967741936,0.0,23.225806451612904,0.0,15.483870967741936,15.483870967741936,66.7741935483871,27.096774193548388,0.0,37.74193548387097,0.0,23.655913978494628,26.322580645161292,24.608294930875584,0.967741935483871,1,winter,False,False,False,True,False
187,2021-01-04,38.70967741935484,62.903225806451616,0.0,32.903225806451616,0.0,27.096774193548388,14.516129032258064,19.35483870967742,0.0,69.67741935483872,29.032258064516128,0.0,32.903225806451616,0.0,21.72043010752688,26.322580645161292,23.364055299539164,0.967741935483871,1,winter,False,False,False,True,False
188,2021-01-05,40.645161290322584,48.38709677419355,0.0,60.96774193548387,33.87096774193549,33.87096774193549,0.0,0.0,0.0,72.58064516129032,29.032258064516128,0.0,26.129032258064516,0.0,24.193548387096776,25.548387096774192,24.67741935483871,0.967741935483871,1,winter,False,False,False,True,False
189,2021-01-06,30.0,76.45161290322581,0.0,30.967741935483872,0.0,31.935483870967744,15.483870967741936,15.483870967741936,25.161290322580648,79.35483870967742,41.612903225806456,0.0,36.774193548387096,0.0,25.05376344086022,31.548387096774196,27.37327188940092,0.967741935483871,1,winter,False,False,False,True,False
190,2021-01-07,30.0,42.58064516129032,0.0,34.83870967741936,0.0,36.774193548387096,0.0,0.0,0.0,58.064516129032256,43.54838709677419,0.0,0.0,0.0,16.021505376344084,20.32258064516129,17.557603686635947,0.967741935483871,1,winter,False,False,False,True,False
0,2021-01-01,33.87096774193549,38.70967741935484,0.0,0.0,0.0,6.774193548387097,0.0,0.0,0.0,8.70967741935484,0.0,0.0,0.0,0.0,8.817204301075272,1.741935483870968,6.290322580645163,0.967741935483871,1,winter,True,False,False,True,False
1,2021-01-02,34.83870967741936,59.03225806451613,0.0,30.967741935483872,0.0,7.741935483870968,0.0,0.0,0.0,11.612903225806452,0.0,0.0,0.0,0.0,14.731182795698926,2.3225806451612905,10.299539170506915,0.967741935483871,1,winter,True,False,False,True,False
2,2021-01-03,44.516129032258064,59.03225806451613,0.0,29.032258064516128,0.0,7.741935483870968,0.0,4.838709677419355,4.838709677419355,12.580645161290324,4.838709677419355,0.0,7.741935483870968,0.0,16.666666666666668,5.03225806451613,12.51152073732719,0.967741935483871,1,winter,False,False,False,True,False
3,2021-01-04,31.935483870967744,52.25806451612903,0.0,27.096774193548388,0.0,8.70967741935484,4.838709677419355,5.806451612903226,0.0,13.548387096774194,5.806451612903226,0.0,6.774193548387097,0.0,14.516129032258066,5.225806451612903,11.198156682027653,0.967741935483871,1,winter,False,False,False,True,False
4,2021-01-05,33.87096774193549,40.645161290322584,0.0,50.322580645161295,28.06451612903226,10.64516129032258,0.0,0.0,0.0,13.548387096774194,5.806451612903226,0.0,4.838709677419355,0.0,18.17204301075269,4.838709677419355,13.41013824884793,0.967741935483871,1,winter,False,False,False,True,False
5,2021-01-06,25.161290322580648,63.87096774193549,0.0,25.161290322580648,0.0,10.64516129032258,4.838709677419355,4.838709677419355,7.741935483870968,15.483870967741936,7.741935483870968,0.0,6.774193548387097,0.0,15.806451612903224,6.0,12.30414746543779,0.967741935483871,1,winter,False,False,False,True,False
6,2021-01-07,24.193548387096776,35.806451612903224,0.0,29.032258064516128,0.0,11.612903225806452,0.0,0.0,0.0,10.64516129032258,8.70967741935484,0.0,0.0,0.0,11.18279569892473,3.870967741935484,8.571428571428571,0.967741935483871,1,winter,False,False,False,True,False
7,2021-01-08,0.0,41.612903225806456,0.0,64.83870967741936,0.0,8.70967741935484,0.0,0.0,0.0,7.741935483870968,6.774193548387097,0.0,0.0,0.0,12.795698924731186,2.903225806451613,9.262672811059911,0.967741935483871,1,winter,True,False,False,True,False
8,2021-01-09,37.74193548387097,61.935483870967744,0.0,36.774193548387096,0.0,8.70967741935484,7.741935483870968,0.0,0.0,8.70967741935484,0.0,5.806451612903226,0.0,0.0,16.98924731182796,2.903225806451613,11.958525345622123,0.967741935483871,1,winter,True,False,False,True,False
9,2021-01-10,32.903225806451616,43.54838709677419,0.0,32.903225806451616,20.322580645161292,9.67741935483871,0.0,0.0,0.0,10.64516129032258,5.806451612903226,0.0,5.806451612903226,0.0,15.483870967741938,4.451612903225806,11.54377880184332,0.967741935483871,1,winter,False,False,False,True,False
10,2021-01-11,24.193548387096776,56.12903225806452,18.387096774193548,23.225806451612904,0.0,11.612903225806452,0.0,0.0,0.0,16.451612903225808,0.0,0.0,0.0,0.0,14.838709677419356,3.2903225806451615,10.714285714285714,0.967741935483871,1,winter,False,False,False,True,False
11,2021-01-12,51.29032258064516,65.80645161290323,0.0,47.41935483870968,0.0,6.774193548387097,0.0,0.0,0.0,14.516129032258064,4.838709677419355,5.806451612903226,6.774193548387097,0.0,19.032258064516128,6.387096774193549,14.516129032258066,0.967741935483871,1,winter,False,False,False,True,False
12,2021-01-13,20.322580645161292,57.09677419354839,0.0,37.74193548387097,0.0,16.451612903225808,0.0,0.0,0.0,11.612903225806452,6.774193548387097,0.0,5.806451612903226,0.0,14.623655913978496,4.838709677419355,11.129032258064518,0.967741935483871,1,winter,False,False,False,True,False
13,2021-01-14,39.67741935483871,32.903225806451616,0.0,29.032258064516128,0.0,16.451612903225808,0.0,0.0,4.838709677419355,13.548387096774194,5.806451612903226,0.0,5.806451612903226,0.0,13.655913978494626,5.03225806451613,10.576036866359448,0.967741935483871,1,winter,False,False,False,True,False
14,2021-01-15,0.0,59.03225806451613,0.0,53.225806451612904,0.0,0.0,0.0,0.0,0.0,0.0,6.774193548387097,0.0,0.0,0.0,12.473118279569892,1.3548387096774195,8.502304147465438,0.967741935483871,1,winter,True,False,False,True,False
15,2021-01-16,59.03225806451613,45.483870967741936,0.0,39.67741935483871,0.0,13.548387096774194,0.0,0.0,0.0,9.67741935483871,0.0,0.0,5.806451612903226,0.0,17.526881720430108,3.096774193548387,12.373271889400923,0.967741935483871,1,winter,True,False,False,True,False
16,2021-01-17,28.06451612903226,49.35483870967742,0.0,40.645161290322584,18.387096774193548,6.774193548387097,0.0,0.0,0.0,11.612903225806452,0.0,0.0,5.806451612903226,0.0,15.913978494623656,3.483870967741936,11.474654377880185,0.967741935483871,1,winter,False,False,False,True,False
17,2021-01-18,0.0,50.322580645161295,0.0,35.806451612903224,0.0,6.774193548387097,0.0,0.0,0.0,11.612903225806452,8.70967741935484,0.0,0.0,0.0,10.32258064516129,4.064516129032258,8.087557603686635,0.967741935483871,1,winter,False,False,False,True,False
18,2021-01-19,33.87096774193549,44.516129032258064,18.387096774193548,50.322580645161295,0.0,6.774193548387097,0.0,0.0,0.0,10.64516129032258,3.870967741935484,0.0,3.870967741935484,0.0,17.09677419354839,3.6774193548387095,12.304147465437792,0.967741935483871,1,winter,False,False,False,True,False
19,2021-01-20,29.032258064516128,41.612903225806456,0.0,41.612903225806456,0.0,6.774193548387097,0.0,0.0,5.806451612903226,11.612903225806452,5.806451612903226,0.0,3.870967741935484,0.0,13.870967741935488,4.258064516129033,10.437788018433183,0.967741935483871,1,winter,False,False,False,True,False
20,2021-01-21,23.225806451612904,69.67741935483872,0.0,28.06451612903226,0.0,4.838709677419355,6.774193548387097,0.0,0.0,11.612903225806452,0.0,0.0,6.774193548387097,0.0,14.731182795698926,3.6774193548387095,10.78341013824885,0.967741935483871,1,winter,False,False,False,True,False
21,2021-01-22,46.45161290322581,36.774193548387096,0.0,45.483870967741936,0.0,9.67741935483871,0.0,0.0,0.0,8.70967741935484,0.0,0.0,7.741935483870968,0.0,15.376344086021504,3.2903225806451615,11.059907834101383,0.967741935483871,1,winter,True,False,False,True,False
22,2021-01-23,47.41935483870968,58.064516129032256,0.0,42.58064516129032,0.0,7.741935483870968,5.806451612903226,0.0,0.0,10.64516129032258,0.0,0.0,0.0,0.0,17.956989247311828,2.129032258064516,12.30414746543779,0.967741935483871,1,winter,True,False,False,True,False
23,2021-01-24,25.161290322580648,41.612903225806456,0.0,41.612903225806456,0.0,7.741935483870968,0.0,0.0,4.838709677419355,15.483870967741936,5.806451612903226,0.0,6.774193548387097,0.0,13.440860215053767,5.612903225806451,10.645161290322585,0.967741935483871,1,winter,False,False,False,True,False
24,2021-01-25,23.225806451612904,48.38709677419355,0.0,23.225806451612904,0.0,8.70967741935484,0.0,0.0,9.67741935483871,15.483870967741936,6.774193548387097,0.0,4.838709677419355,0.0,12.580645161290324,5.419354838709678,10.023041474654379,0.967741935483871,1,winter,False,False,False,True,False
25,2021-01-26,37.74193548387097,55.16129032258065,0.0,31.935483870967744,23.225806451612904,7.741935483870968,0.0,5.806451612903226,8.70967741935484,15.483870967741936,6.774193548387097,0.0,6.774193548387097,4.838709677419355,18.9247311827957,6.774193548387096,14.5852534562212,0.967741935483871,1,winter,False,False,False,True,False
26,2021-01-27,32.903225806451616,48.38709677419355,0.0,28.06451612903226,22.258064516129032,6.774193548387097,0.0,0.0,0.0,19.35483870967742,5.806451612903226,0.0,4.838709677419355,0.0,15.376344086021508,6.000000000000001,12.027649769585254,0.967741935483871,1,winter,False,False,False,True,False
27,2021-01-28,40.645161290322584,21.29032258064516,23.225806451612904,27.096774193548388,27.096774193548388,8.70967741935484,0.0,0.0,8.70967741935484,39.67741935483871,4.838709677419355,0.0,5.806451612903226,0.0,17.41935483870968,10.064516129032258,14.792626728110601,0.967741935483871,1,winter,False,False,False,True,False
28,2021-01-29,0.0,80.3225806451613,0.0,30.967741935483872,0.0,8.70967741935484,0.0,0.0,8.70967741935484,16.451612903225808,8.70967741935484,0.0,5.806451612903226,0.0,14.301075268817206,6.193548387096774,11.405529953917053,0.967741935483871,1,winter,True,False,False,True,False
29,2021-01-30,41.612903225806456,76.45161290322581,0.0,48.38709677419355,0.0,6.774193548387097,0.0,0.0,6.774193548387097,10.64516129032258,5.806451612903226,0.0,0.0,0.0,20.0,3.2903225806451615,14.03225806451613,0.967741935483871,1,winter,True,False,False,True,False
30,2021-01-31,0.0,60.96774193548387,0.0,40.645161290322584,32.903225806451616,9.67741935483871,8.70967741935484,0.0,0.0,13.548387096774194,4.838709677419355,5.806451612903226,0.0,0.0,16.98924731182796,4.838709677419355,12.64976958525346,0.967741935483871,1,winter,False,False,False,True,False
31,2021-02-01,32.903225806451616,63.87096774193549,0.0,30.967741935483872,52.25806451612903,5.806451612903226,4.838709677419355,0.0,0.0,19.35483870967742,5.806451612903226,0.0,6.774193548387097,0.0,21.182795698924732,6.387096774193549,15.898617511520738,0.967741935483871,2,winter,False,False,False,True,False
32,2021-02-02,29.032258064516128,39.67741935483871,0.0,53.225806451612904,23.225806451612904,6.774193548387097,6.774193548387097,4.838709677419355,0.0,96.7741935483871,4.838709677419355,4.838709677419355,0.0,0.0,18.172043010752688,21.290322580645164,19.285714285714285,0.967741935483871,2,winter,False,False,False,True,False
33,2021-02-03,27.096774193548388,50.322580645161295,20.322580645161292,29.032258064516128,0.0,5.806451612903226,0.0,0.0,0.0,36.774193548387096,7.741935483870968,0.0,0.0,0.0,14.731182795698926,8.903225806451612,12.649769585253457,0.967741935483871,2,winter,False,False,False,True,False
34,2021-02-04,33.87096774193549,55.16129032258065,0.0,0.0,18.387096774193548,8.70967741935484,0.0,0.0,4.838709677419355,21.29032258064516,5.806451612903226,0.0,0.0,0.0,13.440860215053764,5.419354838709677,10.576036866359447,0.967741935483871,2,winter,False,False,False,True,False
35,2021-02-05,0.0,41.612903225806456,0.0,40.645161290322584,0.0,11.612903225806452,0.0,0.0,8.70967741935484,14.516129032258064,0.0,0.0,0.0,0.0,11.397849462365592,2.903225806451613,8.36405529953917,0.967741935483871,2,winter,True,False,False,True,False
36,2021-02-06,27.096774193548388,74.51612903225806,0.0,54.193548387096776,0.0,7.741935483870968,0.0,9.67741935483871,0.0,14.516129032258064,0.0,0.0,0.0,0.0,19.24731182795699,2.903225806451613,13.410138248847927,0.967741935483871,2,winter,True,False,False,True,False
37,2021-02-07,38.70967741935484,49.35483870967742,0.0,45.483870967741936,0.0,6.774193548387097,4.838709677419355,4.838709677419355,0.0,13.548387096774194,12.580645161290324,0.0,0.0,4.838709677419355,16.66666666666667,6.193548387096775,12.926267281105995,0.967741935483871,2,winter,False,False,False,True,False
38,2021-02-08,30.0,56.12903225806452,0.0,0.0,0.0,6.774193548387097,4.838709677419355,0.0,0.0,15.483870967741936,5.806451612903226,4.838709677419355,7.741935483870968,0.0,10.860215053763442,6.774193548387098,9.400921658986176,0.967741935483871,2,winter,False,False,False,False,False
39,2021-02-09,35.806451612903224,60.96774193548387,0.0,35.806451612903224,0.0,12.580645161290324,0.0,0.0,0.0,13.548387096774194,0.0,4.838709677419355,4.838709677419355,0.0,16.12903225806452,4.645161290322581,12.027649769585256,0.967741935483871,2,winter,False,False,False,False,False
40,2021-02-10,51.29032258064516,41.612903225806456,0.0,42.58064516129032,0.0,5.806451612903226,0.0,7.741935483870968,0.0,14.516129032258064,4.838709677419355,0.0,0.0,0.0,16.55913978494624,3.870967741935484,12.027649769585254,0.967741935483871,2,winter,False,False,False,False,False
